File,aid,Date,2,3,17,33,49,65,81,97,113,129,145,161,177
QC_Night_2014281_aid0001,aid0001,2014-10-08,25413,19387834,5311470,45.0,,583035,329209,301.0,,1164,558,,
QC_Night_2014289_aid0001,aid0001,2014-10-16,40344,19387834,4658122,18.0,,748753,971966,64.0,,530,1997,,
QC_Night_2014297_aid0001,aid0001,2014-10-24,59437,19387834,3811790,6.0,,753035,1799300,78.0,,1094,5607,,
QC_Night_2014305_aid0001,aid0001,2014-11-01,48318,19387834,4581409,46.0,,955622,1052840,218.0,,839,1840,,
QC_Night_2014313_aid0001,aid0001,2014-11-09,203539,19387834,3859846,10.0,,740135,1605709,260.0,,3071,20604,,
QC_Night_2014321_aid0001,aid0001,2014-11-17,186108,19387834,3512089,13.0,,895354,1996281,184.0,,2431,23836,,
QC_Night_2014329_aid0001,aid0001,2014-11-25,636971,19387834,3498818,42.0,,1261121,1967469,172.0,,1920,13495,,
QC_Night_2014337_aid0001,aid0001,2014-12-03,745558,19387834,3809302,59.0,,1282192,1518868,141.0,,26132,50898,,
QC_Night_2014345_aid0001,aid0001,2014-12-11,395622,19387834,4109352,9.0,,624608,1415601,7.0,,3639,7805,,
QC_Night_2014353_aid0001,aid0001,2014-12-19,1052229,19387834,3261965,4.0,,867168,1987199,3.0,,6782,15603,,
QC_Night_2014361_aid0001,aid0001,2014-12-27,1593224,19387834,4014221,13.0,,751502,1177348,187.0,,10336,10308,,
QC_Night_2015001_aid0001,aid0001,2015-01-01,2678096,19387834,3142762,1.0,,822673,1206293,2.0,,7046,22146,,
QC_Night_2015009_aid0001,aid0001,2015-01-09,1868373,19387834,3615272,19.0,1.0,701680,1325323,14.0,,7819,34112,3.0,
QC_Night_2015017_aid0001,aid0001,2015-01-17,978392,19387834,4314933,4.0,,692639,1195335,6.0,,8718,11150,1.0,
QC_Night_2015025_aid0001,aid0001,2015-01-25,628662,19387834,3542729,10.0,1.0,901181,1844318,391.0,,1997,6585,,
QC_Night_2015033_aid0001,aid0001,2015-02-02,62450,19387834,4727239,1.0,,701457,912461,4.0,,1929,1474,,
QC_Night_2015041_aid0001,aid0001,2015-02-10,344132,19387834,4486511,1.0,,895788,1114434,1.0,,3446,12121,,
QC_Night_2015049_aid0001,aid0001,2015-02-18,670421,19387834,4210665,10.0,,1012788,1277240,6.0,,4083,24725,,
QC_Night_2015057_aid0001,aid0001,2015-02-26,1586750,19387834,2683527,9.0,,777747,1743368,16.0,,3146,47249,,
QC_Night_2015065_aid0001,aid0001,2015-03-06,554557,19387834,3959015,19.0,,971571,1582032,64.0,,8326,8990,,
QC_Night_2015073_aid0001,aid0001,2015-03-14,84652,19387834,4186035,3.0,,671459,1439588,5.0,,2207,4581,,
QC_Night_2015081_aid0001,aid0001,2015-03-22,540063,19387834,2711063,,,906627,2504428,20.0,,7828,25102,,
QC_Night_2015089_aid0001,aid0001,2015-03-30,411920,19387834,2464572,14.0,,888124,2789646,16.0,,3014,50550,,
QC_Night_2015097_aid0001,aid0001,2015-04-07,218447,19387834,2930351,4.0,,900098,2560169,11.0,,3107,15061,,
QC_Night_2015105_aid0001,aid0001,2015-04-15,1171775,19387834,3175549,131.0,,759090,1464401,101.0,,1862,30959,,
QC_Night_2015113_aid0001,aid0001,2015-04-23,155188,19387834,4246257,49.0,,697899,1285847,65.0,,662,6669,,
QC_Night_2015121_aid0001,aid0001,2015-05-01,32950,19387834,4968764,36.0,,519155,669401,73.0,,660,574,,
QC_Night_2015129_aid0001,aid0001,2015-05-09,46861,19387834,5229668,83.0,,514821,404987,464.0,,291,497,6.0,
QC_Night_2015137_aid0001,aid0001,2015-05-17,308500,19387834,3677875,59.0,,736775,1668848,308.0,,535,17712,,
QC_Night_2015145_aid0001,aid0001,2015-05-25,277326,19387834,3536537,81.0,,1095162,1877877,593.0,,1865,9559,,
QC_Night_2015153_aid0001,aid0001,2015-06-02,30084,19387834,5021830,149.0,,635455,625603,438.0,,1279,633,,
QC_Night_2015161_aid0001,aid0001,2015-06-10,210734,19387834,4029595,120.0,,1210795,1510983,1070.0,1.0,4634,10295,3.0,
QC_Night_2015169_aid0001,aid0001,2015-06-18,23617,19387834,5333837,71.0,,658251,308004,575.0,,732,535,,
QC_Night_2015177_aid0001,aid0001,2015-06-26,47826,19387834,5464757,70.0,,604097,178592,493.0,,422,599,1.0,
QC_Night_2015185_aid0001,aid0001,2015-07-04,27832,19387834,5275678,94.0,,658103,366420,424.0,,902,471,,
QC_Night_2015193_aid0001,aid0001,2015-07-12,54638,19387834,5220525,436.0,,567060,410312,2004.0,,1492,2183,,
QC_Night_2015201_aid0001,aid0001,2015-07-20,82195,19387834,4527810,54.0,,1023807,1066428,302.0,,1184,2106,,
QC_Night_2015209_aid0001,aid0001,2015-07-28,36493,19387834,4939376,214.0,,687417,696438,683.0,,69,768,3.0,
QC_Night_2015217_aid0001,aid0001,2015-08-05,22260,19387834,5425822,172.0,,554726,216910,1172.0,,576,273,,
QC_Night_2015225_aid0001,aid0001,2015-08-13,21314,19387834,4944926,203.0,,612153,698301,1082.0,,578,656,,
QC_Night_2015233_aid0001,aid0001,2015-08-21,243754,19387834,3563108,51.0,3.0,1303327,1912083,316.0,3.0,693,4214,,
QC_Night_2015241_aid0001,aid0001,2015-08-29,26353,19387834,5236787,103.0,,659028,402200,725.0,,444,858,,
QC_Night_2015249_aid0001,aid0001,2015-09-06,31837,19387834,5380234,47.0,,643089,257003,443.0,,1346,490,,
QC_Night_2015257_aid0001,aid0001,2015-09-14,24727,19387834,4718267,24.0,,841549,919090,231.0,,440,422,,
QC_Night_2015265_aid0001,aid0001,2015-09-22,52516,19387834,5396140,47.0,,836009,242549,166.0,,769,520,,
QC_Night_2015273_aid0001,aid0001,2015-09-30,33808,19387834,5236342,30.0,,896730,403023,183.0,,2086,1088,,
QC_Night_2015281_aid0001,aid0001,2015-10-08,92645,19387834,3323690,31.0,,998167,2251899,304.0,,1602,6849,,
QC_Night_2015289_aid0001,aid0001,2015-10-16,42439,19387834,3899149,37.0,,919342,1715730,160.0,,218,1672,8.0,
QC_Night_2015297_aid0001,aid0001,2015-10-24,266600,19387834,2675771,14.0,,1102751,2795970,73.0,,3902,29632,,
QC_Night_2015305_aid0001,aid0001,2015-11-01,174696,19387834,3878139,7.0,,1155032,1699702,13.0,,5058,5377,,
QC_Night_2015313_aid0001,aid0001,2015-11-09,119411,19387834,3966245,35.0,,1067889,1600909,64.0,1.0,501,2739,,
QC_Night_2015321_aid0001,aid0001,2015-11-17,28987,19387834,4844733,1.0,,520802,788838,63.0,,1105,1386,,
QC_Night_2015329_aid0001,aid0001,2015-11-25,461417,19387834,3618291,12.0,,812775,1949543,18.0,,8687,9662,,
QC_Night_2015337_aid0001,aid0001,2015-12-03,227513,19387834,4010366,26.0,,900922,1474279,24.0,,1475,19517,,
QC_Night_2015345_aid0001,aid0001,2015-12-11,991596,19387834,4194743,4.0,,849573,1280862,43.0,,7656,6350,,
QC_Night_2015353_aid0001,aid0001,2015-12-19,1584934,19387834,3798438,,,665897,1369215,2.0,,5621,15166,,
QC_Night_2015361_aid0001,aid0001,2015-12-27,1558754,19387834,4059425,5.0,,666513,849144,12.0,,9963,11397,,
QC_Night_2016001_aid0001,aid0001,2016-01-01,179272,19387834,3793635,4.0,,822089,1719096,7.0,,1305,14534,,
QC_Night_2016009_aid0001,aid0001,2016-01-09,686531,19387834,3007918,8.0,,691984,1954549,13.0,,897,21398,,
QC_Night_2016017_aid0001,aid0001,2016-01-17,1224233,19387834,2820852,7.0,,1134908,1920606,36.0,5.0,8391,54734,,
QC_Night_2016025_aid0001,aid0001,2016-01-25,1827395,19387834,2788997,5.0,,799075,2040350,19.0,3.0,12647,51108,,
QC_Night_2016033_aid0001,aid0001,2016-02-02,500251,19387834,4703872,3.0,,717623,913580,,,3958,2065,,
QC_Night_2016041_aid0001,aid0001,2016-02-10,187804,19387834,5044943,5.0,,656191,591241,9.0,,2196,1481,,
QC_Night_2016049_aid0001,aid0001,2016-02-18,202717,19387834,4195386,89.0,,681339,1262153,57.0,,885,11166,,
QC_Night_2016057_aid0001,aid0001,2016-02-26,67817,19387834,4049900,,,749442,1531793,20.0,,1508,25707,,
QC_Night_2016065_aid0001,aid0001,2016-03-05,1507335,19387834,3826987,7.0,1.0,1016828,1360399,11.0,,18726,23250,,
QC_Night_2016073_aid0001,aid0001,2016-03-13,1032303,19387834,3451594,135.0,,972936,1744522,42.0,,4951,10439,,
QC_Night_2016081_aid0001,aid0001,2016-03-21,222188,19387834,3372740,20.0,,772534,2067149,10.0,,655,23725,,
QC_Night_2016089_aid0001,aid0001,2016-03-29,41892,19387834,4367751,7.0,,661802,1276236,40.0,,937,1003,,
QC_Night_2016097_aid0001,aid0001,2016-04-06,272444,19387834,2919031,3.0,,927886,2484294,20.0,,1006,12939,,
QC_Night_2016105_aid0001,aid0001,2016-04-14,414354,19387834,2858462,3.0,,1029109,2504870,42.0,,4811,32500,,
QC_Night_2016113_aid0001,aid0001,2016-04-22,72737,19387834,3752588,42.0,,834529,1849165,14.0,,268,4261,,
QC_Night_2016121_aid0001,aid0001,2016-04-30,474504,19387834,3731542,93.0,,832362,1496141,16.0,,611,16309,,
QC_Night_2016129_aid0001,aid0001,2016-05-08,36922,19387834,5030795,74.0,,562573,614177,229.0,,284,864,,
QC_Night_2016137_aid0001,aid0001,2016-05-16,96247,19387834,3929560,170.0,,917148,1696742,476.0,,1336,9171,1.0,
QC_Night_2016145_aid0001,aid0001,2016-05-24,424636,19387834,3199455,296.0,,890326,2044632,915.0,,369,5926,,
QC_Night_2016153_aid0001,aid0001,2016-06-01,167387,19387834,3724854,59.0,3.0,921606,1815342,125.0,,805,6340,,
QC_Night_2016161_aid0001,aid0001,2016-06-09,102323,19387834,4200408,99.0,,1145420,1374071,415.0,,1867,6963,,
QC_Night_2016169_aid0001,aid0001,2016-06-17,111783,19387834,4917419,324.0,,915844,724016,558.0,,426,1544,,
QC_Night_2016177_aid0001,aid0001,2016-06-25,17960,19387834,5301561,124.0,,632436,340905,166.0,,671,586,,
QC_Night_2016185_aid0001,aid0001,2016-07-03,119463,19387834,4347905,104.0,,825147,1249932,133.0,,380,1450,,
QC_Night_2016193_aid0001,aid0001,2016-07-11,490942,19387834,4603666,113.0,,1025684,680430,490.0,,5785,6160,,
QC_Night_2016201_aid0001,aid0001,2016-07-19,60641,19387834,4705087,97.0,1.0,845088,906814,726.0,,682,4318,,
QC_Night_2016209_aid0001,aid0001,2016-07-27,32858,19387834,5430775,128.0,,654229,209612,1181.0,,556,500,,
QC_Night_2016217_aid0001,aid0001,2016-08-04,88332,19387834,5314416,38.0,,814296,330620,376.0,,2064,1163,,
QC_Night_2016225_aid0001,aid0001,2016-08-12,64001,19387834,4975791,71.0,,923728,649149,177.0,,1326,616,,
QC_Night_2016233_aid0001,aid0001,2016-08-20,34866,19387834,5320230,75.0,,781337,331346,567.0,,384,708,,
QC_Night_2016241_aid0001,aid0001,2016-08-28,34688,19387834,4793553,26.0,,912155,837903,119.0,,757,2044,,
QC_Night_2016249_aid0001,aid0001,2016-09-05,83879,19387834,4277070,89.0,,1040114,1334948,252.0,,625,1454,1.0,
QC_Night_2016257_aid0001,aid0001,2016-09-13,503565,19387834,4493246,30.0,,1131282,867744,100.0,,6231,10712,,
QC_Night_2016265_aid0001,aid0001,2016-09-21,73388,19387834,5085575,33.0,,803123,548706,122.0,,2003,3284,,
QC_Night_2016273_aid0001,aid0001,2016-09-29,90571,19387834,5306907,58.0,3.0,795164,335213,213.0,,3694,454,,
QC_Night_2016281_aid0001,aid0001,2016-10-07,27572,19387834,5171224,22.0,,537538,465401,106.0,,1115,397,,
QC_Night_2016289_aid0001,aid0001,2016-10-15,82237,19387834,4912721,84.0,,911891,705971,168.0,,580,1740,,
QC_Night_2016297_aid0001,aid0001,2016-10-23,97877,19387834,4875710,13.0,,610380,698413,177.0,,821,2120,,
QC_Night_2016305_aid0001,aid0001,2016-10-31,90995,19387834,4625198,96.0,,781545,1015148,216.0,,3107,622,1.0,
QC_Night_2016313_aid0001,aid0001,2016-11-08,92636,19387834,4530814,49.0,,718175,1102133,137.0,,375,2406,,
QC_Night_2016321_aid0001,aid0001,2016-11-16,90407,19387834,4246445,51.0,,880120,1388210,162.0,,1185,943,,
QC_Night_2016329_aid0001,aid0001,2016-11-24,234677,19387834,3610869,26.0,,917458,1997382,127.0,,4472,6663,,
QC_Night_2016337_aid0001,aid0001,2016-12-02,358167,19387834,3930772,13.0,,612473,1441723,41.0,1.0,2893,16078,,
QC_Night_2016345_aid0001,aid0001,2016-12-10,570597,19387834,4292259,81.0,,981094,1315757,84.0,2.0,15883,8782,,
QC_Night_2016353_aid0001,aid0001,2016-12-18,2049868,19387834,3100335,14.0,,785253,1311404,46.0,,2412,24551,,
QC_Night_2016361_aid0001,aid0001,2016-12-26,2433884,19387834,3370910,35.0,,707837,1037381,23.0,,3266,45766,,
QC_Night_2017001_aid0001,aid0001,2017-01-01,1567241,19387834,4050583,12.0,,954448,1146176,50.0,1.0,7079,13874,,
QC_Night_2017009_aid0001,aid0001,2017-01-09,2643865,19387834,3403841,3.0,,492090,836713,76.0,3.0,3094,6958,,
QC_Night_2017017_aid0001,aid0001,2017-01-17,1600547,19387834,3564049,28.0,1.0,460424,1247161,116.0,,397,15173,,
QC_Night_2017025_aid0001,aid0001,2017-01-25,555026,19387834,4445755,21.0,1.0,563622,1052759,127.0,,2219,9139,,
QC_Night_2017033_aid0001,aid0001,2017-02-02,1559715,19387834,3776242,26.0,,569790,1151742,95.0,,1259,41739,,
QC_Night_2017041_aid0001,aid0001,2017-02-10,991836,19387834,4284481,8.0,,771032,1095963,10.0,,6283,13886,,
QC_Night_2017049_aid0001,aid0001,2017-02-18,499863,19387834,4745904,,,631892,860971,2.0,,3590,1513,,
QC_Night_2017057_aid0001,aid0001,2017-02-26,332861,19387834,4599885,7.0,,1024362,1021549,7.0,,8520,1999,,
QC_Night_2017065_aid0001,aid0001,2017-03-06,1114335,19387834,3264744,12.0,,806585,1881396,5.0,,4017,21132,,
QC_Night_2017073_aid0001,aid0001,2017-03-14,706602,19387834,4608580,,,719663,980747,2.0,1.0,3415,5148,,
QC_Night_2017081_aid0001,aid0001,2017-03-22,876744,19387834,4584740,5.0,3.0,640282,987364,3.0,,4537,1829,,
QC_Night_2017089_aid0001,aid0001,2017-03-30,394470,19387834,3963517,8.0,,748874,1591755,7.0,,2068,2512,,
QC_Night_2017097_aid0001,aid0001,2017-04-07,668789,19387834,4020799,10.0,,686564,1470076,45.0,,6594,10549,,
QC_Night_2017105_aid0001,aid0001,2017-04-15,770073,19387834,2283638,8.0,,1064546,2706653,3.0,1.0,3975,37634,,
QC_Night_2017113_aid0001,aid0001,2017-04-23,386270,19387834,4009295,25.0,,871668,1482388,73.0,2.0,5331,7928,3.0,
QC_Night_2017121_aid0001,aid0001,2017-05-01,142704,19387834,4250496,42.0,,1056881,1316004,17.0,,2220,3598,,
QC_Night_2017129_aid0001,aid0001,2017-05-09,33498,19387834,4762805,88.0,,697949,870701,124.0,,1550,983,,
QC_Night_2017137_aid0001,aid0001,2017-05-17,38847,19387834,4666942,256.0,,864425,960522,703.0,,861,688,,
QC_Night_2017145_aid0001,aid0001,2017-05-25,108153,19387834,4884723,67.0,,768230,753298,147.0,,19179,1203,,
QC_Night_2017153_aid0001,aid0001,2017-06-02,89193,19387834,5420646,21.0,,727081,214456,47.0,,3757,407,,
QC_Night_2017161_aid0001,aid0001,2017-06-10,71281,19387834,4859999,46.0,,844955,780189,194.0,,845,848,,
QC_Night_2017169_aid0001,aid0001,2017-06-18,34927,19387834,5252345,110.0,,696918,386736,365.0,,2863,523,,
QC_Night_2017177_aid0001,aid0001,2017-06-26,64726,19387834,4804694,140.0,,1338033,833583,549.0,,3364,787,,
QC_Night_2017185_aid0001,aid0001,2017-07-04,298870,19387834,4498916,44.0,,1202478,991295,223.0,,7873,10455,,
QC_Night_2017193_aid0001,aid0001,2017-07-12,45848,19387834,5398277,180.0,,788674,239723,425.0,,142,733,,
QC_Night_2017201_aid0001,aid0001,2017-07-20,51605,19387834,5403983,96.0,,810040,236762,472.0,,4237,673,,
QC_Night_2017209_aid0001,aid0001,2017-07-28,28660,19387834,5463392,30.0,,698269,175030,117.0,,752,369,,
QC_Night_2017217_aid0001,aid0001,2017-08-05,42738,19387834,5556080,78.0,,540728,83387,835.0,,3863,628,1.0,
QC_Night_2017225_aid0001,aid0001,2017-08-13,27415,19387834,5295265,121.0,,531904,343636,621.0,,258,212,,
QC_Night_2017233_aid0001,aid0001,2017-08-21,38336,19387834,4763201,49.0,,608445,858196,350.0,,411,705,,
QC_Night_2017241_aid0001,aid0001,2017-08-29,58423,19387834,5300160,55.0,,794427,336816,144.0,,820,345,,
QC_Night_2017249_aid0001,aid0001,2017-09-06,56838,19387834,5284048,34.0,,843653,354888,446.0,,1561,905,,
QC_Night_2017257_aid0001,aid0001,2017-09-14,111280,19387834,5403344,216.0,,864844,237408,539.0,,1258,524,,
QC_Night_2017265_aid0001,aid0001,2017-09-22,58415,19387834,4634374,193.0,,766170,993817,408.0,,561,2733,,
QC_Night_2017273_aid0001,aid0001,2017-09-30,109720,19387834,4290762,21.0,,932391,1300394,241.0,,553,2981,,
QC_Night_2017281_aid0001,aid0001,2017-10-08,157118,19387834,3994658,33.0,,853776,1547017,144.0,,1617,8488,,
QC_Night_2017289_aid0001,aid0001,2017-10-16,139202,19387834,4753656,12.0,,884960,870394,59.0,,933,1178,,
QC_Night_2017297_aid0001,aid0001,2017-10-24,26009,19387834,5002470,6.0,,510063,645182,6.0,,1149,707,,
QC_Night_2017305_aid0001,aid0001,2017-11-01,37408,19387834,4279352,7.0,,889514,1360620,109.0,,972,2543,,
QC_Night_2017313_aid0001,aid0001,2017-11-09,825736,19387834,2726891,19.0,,1470732,2422589,88.0,,11770,32161,,
QC_Night_2017321_aid0001,aid0001,2017-11-17,520116,19387834,3870120,14.0,,1100600,1571031,,,6546,17647,,
QC_Night_2017329_aid0001,aid0001,2017-11-25,194336,19387834,3756782,1.0,,1140180,1795068,5.0,,1840,9628,,
QC_Night_2017337_aid0001,aid0001,2017-12-03,269870,19387834,3319265,,,1010180,2193361,10.0,,4444,22926,,
QC_Night_2017345_aid0001,aid0001,2017-12-11,254496,19387834,4412249,15.0,,756328,1205696,43.0,,3006,2434,1.0,
QC_Night_2017353_aid0001,aid0001,2017-12-19,389101,19387834,4344110,21.0,,637469,1237962,19.0,,1390,2341,,
QC_Night_2017361_aid0001,aid0001,2017-12-27,1861574,19387834,2709699,8.0,,862094,1382742,14.0,,9099,63110,,
QC_Night_2018001_aid0001,aid0001,2018-01-01,1026131,19387834,4594003,2.0,1.0,788870,896895,6.0,,4548,3432,3.0,
QC_Night_2018009_aid0001,aid0001,2018-01-09,1422019,19387834,2871687,4.0,,663597,1707426,39.0,4.0,4723,85276,,3.0
QC_Night_2018017_aid0001,aid0001,2018-01-17,1865242,19387834,3933512,,1.0,422647,1193290,12.0,2.0,8186,47569,,
QC_Night_2018025_aid0001,aid0001,2018-01-25,1769835,19387834,2839923,6.0,,936353,1644167,6.0,3.0,13643,98675,,
QC_Night_2018033_aid0001,aid0001,2018-02-02,488563,19387834,4191892,22.0,,920498,1304130,19.0,,1746,7920,,
QC_Night_2018041_aid0001,aid0001,2018-02-10,619380,19387834,3855063,3.0,1.0,615105,1512457,31.0,,3160,32328,,
QC_Night_2018049_aid0001,aid0001,2018-02-18,866530,19387834,3941852,113.0,,922639,1479060,136.0,,7312,20163,,
QC_Night_2018057_aid0001,aid0001,2018-02-26,1379670,19387834,3861106,50.0,,754393,1547537,33.0,,9964,29515,,
QC_Night_2018065_aid0001,aid0001,2018-03-06,280490,19387834,3953945,48.0,,812404,1650483,18.0,,2038,10628,1.0,
QC_Night_2018073_aid0001,aid0001,2018-03-14,291016,19387834,4727684,44.0,,713434,918439,26.0,,1538,559,,
QC_Night_2018081_aid0001,aid0001,2018-03-22,513236,19387834,3989982,308.0,,887726,1599388,250.0,,10302,10367,,
QC_Night_2018089_aid0001,aid0001,2018-03-30,209026,19387834,4147664,10.0,,785906,1447439,56.0,,1699,2824,,
QC_Night_2018097_aid0001,aid0001,2018-04-07,131300,19387834,3747660,34.0,,909574,1829546,186.0,,1181,1459,,
QC_Night_2018105_aid0001,aid0001,2018-04-15,234016,19387834,2430687,57.0,,933907,3018257,357.0,,1373,25789,2.0,
QC_Night_2018113_aid0001,aid0001,2018-04-23,62151,19387834,2908600,47.0,,753612,2699442,109.0,,1080,2328,,
QC_Night_2018121_aid0001,aid0001,2018-05-01,98540,19387834,4132730,430.0,,959973,1456458,149.0,,1007,4246,1.0,
QC_Night_2018129_aid0001,aid0001,2018-05-09,57477,19387834,5028604,39.0,,760085,606808,88.0,,1976,438,1.0,
QC_Night_2018137_aid0001,aid0001,2018-05-17,185209,19387834,4841543,55.0,,959572,797942,421.0,,1325,1527,2.0,
QC_Night_2018145_aid0001,aid0001,2018-05-25,22806,19387834,4553245,45.0,,690761,1079036,229.0,,301,533,2.0,
QC_Night_2018153_aid0001,aid0001,2018-06-02,66009,19387834,4459174,57.0,,743691,1150077,497.0,,658,1993,,
QC_Night_2018161_aid0001,aid0001,2018-06-10,43311,19387834,4791334,263.0,,1057078,848138,773.0,,5756,1510,,
QC_Night_2018169_aid0001,aid0001,2018-06-18,43128,19387834,5139643,102.0,,693511,513418,356.0,,1919,412,,
QC_Night_2018177_aid0001,aid0001,2018-06-26,61307,19387834,5064272,24.0,,964644,572109,147.0,,867,556,,
QC_Night_2018185_aid0001,aid0001,2018-07-04,49441,19387834,5388664,13.0,,626801,245383,105.0,,853,831,,
QC_Night_2018193_aid0001,aid0001,2018-07-12,19308,19387834,5486755,25.0,,599652,147246,71.0,,826,379,,
QC_Night_2018201_aid0001,aid0001,2018-07-20,32151,19387834,5225746,87.0,,647402,407397,187.0,,632,620,,
QC_Night_2018209_aid0001,aid0001,2018-07-28,69743,19387834,5163313,31.0,,968603,477931,140.0,,2423,945,,
QC_Night_2018217_aid0001,aid0001,2018-08-05,21376,19387834,5408831,7.0,,623313,226262,61.0,,725,339,,
QC_Night_2018225_aid0001,aid0001,2018-08-13,39717,19387834,5501535,37.0,,577521,134120,250.0,,1149,406,,
QC_Night_2018233_aid0001,aid0001,2018-08-21,21069,19387834,5428310,18.0,,573237,205853,100.0,,598,246,,
QC_Night_2018241_aid0001,aid0001,2018-08-29,31574,19387834,4721502,15.0,,799683,918627,43.0,,523,299,,
QC_Night_2018249_aid0001,aid0001,2018-09-06,36802,19387834,5221009,1.0,,627599,411890,39.0,,973,330,1.0,
QC_Night_2018257_aid0001,aid0001,2018-09-14,50757,19387834,4617727,1.0,,874904,1014662,9.0,,1203,790,,
QC_Night_2018265_aid0001,aid0001,2018-09-22,63342,19387834,4276608,2.0,,1143205,1331249,44.0,,250,2996,,
QC_Night_2018273_aid0001,aid0001,2018-09-30,72440,19387834,3200490,2.0,,896086,2386417,32.0,,127,3102,,
QC_Night_2018281_aid0001,aid0001,2018-10-08,254702,19387834,3479639,3.0,,984860,1933394,24.0,,1429,15684,,
QC_Night_2018289_aid0001,aid0001,2018-10-16,133350,19387834,4966446,,,922489,657949,3.0,,5165,1233,,
QC_Night_2018297_aid0001,aid0001,2018-10-24,197000,19387834,3472349,84.0,,736333,2021517,95.0,,1256,19970,1.0,
QC_Night_2018305_aid0001,aid0001,2018-11-01,63718,19387834,4359536,10.0,,705201,1266033,34.0,,2671,1982,,
QC_Night_2018313_aid0001,aid0001,2018-11-09,71481,19387834,4119348,43.0,,967393,1512318,72.0,,1398,1323,,
QC_Night_2018321_aid0001,aid0001,2018-11-17,149535,19387834,4211426,35.0,,1027754,1407487,87.0,,2169,2779,,
QC_Night_2018329_aid0001,aid0001,2018-11-25,139279,19387834,3971215,18.0,,849344,1617209,58.0,,4944,10179,,
QC_Night_2018337_aid0001,aid0001,2018-12-03,345849,19387834,4255237,56.0,,906273,1276894,176.0,,1975,19064,,
QC_Night_2018345_aid0001,aid0001,2018-12-11,875785,19387834,4595152,8.0,,1045055,888563,28.0,,12638,18607,,
QC_Night_2018353_aid0001,aid0001,2018-12-19,436886,19387834,4537853,,,644369,1085763,5.0,,16452,3503,3.0,
QC_Night_2018361_aid0001,aid0001,2018-12-27,1217988,19387834,4397536,9.0,,614338,885519,35.0,,8743,61054,,
QC_Night_2019001_aid0001,aid0001,2019-01-01,145529,19387834,4228685,10.0,,790774,1350010,40.0,,4525,12443,,
QC_Night_2019009_aid0001,aid0001,2019-01-09,300202,19387834,4930973,9.0,,642204,710504,9.0,,7807,1142,,
QC_Night_2019017_aid0001,aid0001,2019-01-17,857898,19387834,4161428,5.0,,528342,1238791,55.0,,4176,24005,,
QC_Night_2019025_aid0001,aid0001,2019-01-25,1697807,19387834,4054010,52.0,,572634,1203988,104.0,,15923,48025,,
QC_Night_2019033_aid0001,aid0001,2019-02-02,768167,19387834,4411246,1.0,,838004,1130934,14.0,,10475,16441,,
QC_Night_2019041_aid0001,aid0001,2019-02-10,118988,19387834,4482664,3.0,,864086,1146034,7.0,,2367,1934,,
QC_Night_2019049_aid0001,aid0001,2019-02-18,104343,19387834,4909987,4.0,,791045,724353,21.0,,1625,904,,
QC_Night_2019057_aid0001,aid0001,2019-02-26,235462,19387834,4462638,2.0,,1071230,1154021,11.0,,2635,4957,,
QC_Night_2019065_aid0001,aid0001,2019-03-06,419270,19387834,3936682,24.0,2.0,936557,1522482,29.0,,4617,19768,,
QC_Night_2019073_aid0001,aid0001,2019-03-14,1060699,19387834,3422954,10.0,,1097536,1896198,15.0,,6187,32768,,
QC_Night_2019081_aid0001,aid0001,2019-03-22,476679,19387834,4143514,1.0,1.0,793961,1363755,5.0,,3206,18253,,
QC_Night_2019089_aid0001,aid0001,2019-03-30,551491,19387834,4057657,4.0,,860483,1518009,8.0,,3128,3702,,
QC_Night_2019097_aid0001,aid0001,2019-04-07,271621,19387834,2852825,1.0,,944091,2565940,10.0,,2071,42155,,
QC_Night_2019105_aid0001,aid0001,2019-04-15,382138,19387834,3185548,,,1017001,2136272,3.0,,1240,18058,,
QC_Night_2019113_aid0001,aid0001,2019-04-23,361540,19387834,3803646,10.0,,1008324,1600196,41.0,,4601,24856,,
QC_Night_2019121_aid0001,aid0001,2019-05-01,48078,19387834,5059062,27.0,,561672,587552,53.0,,1298,743,2.0,
QC_Night_2019129_aid0001,aid0001,2019-05-09,41153,19387834,4817321,62.0,,848151,817479,124.0,,1014,739,,
QC_Night_2019137_aid0001,aid0001,2019-05-17,240203,19387834,3206252,7.0,,1071601,2268765,36.0,,1466,5487,,
QC_Night_2019145_aid0001,aid0001,2019-05-25,175178,19387834,4391926,143.0,,1037024,1227249,342.0,,560,2279,,
QC_Night_2019153_aid0001,aid0001,2019-06-02,105408,19387834,4979406,106.0,,877642,659587,469.0,,802,1042,3.0,
QC_Night_2019161_aid0001,aid0001,2019-06-10,45828,19387834,4456218,143.0,,918243,1149607,402.0,,822,2298,,
QC_Night_2019169_aid0001,aid0001,2019-06-18,43138,19387834,5050920,42.0,,618766,585393,109.0,,2764,1172,1.0,
QC_Night_2019177_aid0001,aid0001,2019-06-26,16628,19387834,5046807,35.0,,694954,586254,97.0,,220,515,,
QC_Night_2019185_aid0001,aid0001,2019-07-04,19922,19387834,5021816,51.0,,764767,607716,163.0,,619,585,,
QC_Night_2019193_aid0001,aid0001,2019-07-12,78810,19387834,5377150,71.0,,678525,258568,464.0,,705,517,10.0,
QC_Night_2019201_aid0001,aid0001,2019-07-20,11640,19387834,5123937,65.0,,621643,515049,148.0,,191,539,,
