File,aid,Date,2,3,17,33,65,81,97,113,129,145,161,177
QC_Day_2017081_aid0001,aid0001,2017-03-22,468451,19387834,1312664,4.0,1584154,4037549,24,,49460,193454,1.0,
QC_Day_2017089_aid0001,aid0001,2017-03-30,193323,19387834,2286055,,1293202,3348241,32,,21209,2801,,
QC_Day_2017097_aid0001,aid0001,2017-04-07,295234,19387834,2350214,,1064711,3263654,152,,33368,6567,,
QC_Day_2017105_aid0001,aid0001,2017-04-15,117686,19387834,2059790,,1783834,3518882,12,,7619,30497,,
QC_Day_2017113_aid0001,aid0001,2017-04-23,230033,19387834,3343150,,1230337,2229110,64,,29794,14082,,
QC_Day_2017121_aid0001,aid0001,2017-05-01,65886,19387834,4374490,15.0,1408867,1264875,347,,1758,2368,,
QC_Day_2017129_aid0001,aid0001,2017-05-09,75366,19387834,4207464,2.0,1097106,1404425,37,,1148,1910,,
QC_Day_2017137_aid0001,aid0001,2017-05-17,50156,19387834,4377345,65.0,1429264,1256656,630,,1760,2564,,
QC_Day_2017145_aid0001,aid0001,2017-05-25,59226,19387834,4781491,8.0,1097339,855910,337,,4122,1736,,
QC_Day_2017153_aid0001,aid0001,2017-06-02,76197,19387834,5167277,,782872,464348,95,,1751,1937,,
QC_Day_2017161_aid0001,aid0001,2017-06-10,160862,19387834,4268340,72.0,1199197,1356887,866,,2757,2816,,
QC_Day_2017169_aid0001,aid0001,2017-06-18,81112,19387834,4849306,15.0,850442,782778,539,,1021,1281,,
QC_Day_2017177_aid0001,aid0001,2017-06-26,156580,19387834,4254712,57.0,1132078,1385884,1056,,12789,1035,,
QC_Day_2017185_aid0001,aid0001,2017-07-04,88533,19387834,3848304,106.0,1739991,1778498,703,1.0,7222,2919,3.0,
QC_Day_2017193_aid0001,aid0001,2017-07-12,130165,19387834,4521631,90.0,1291196,1106405,770,1.0,4160,2265,1.0,
QC_Day_2017201_aid0001,aid0001,2017-07-20,70286,19387834,5020092,65.0,929610,615231,1114,,2810,1572,,
QC_Day_2017209_aid0001,aid0001,2017-07-28,96081,19387834,4812526,25.0,975965,813827,137,1.0,1368,2263,,
QC_Day_2017217_aid0001,aid0001,2017-08-05,93881,19387834,4588910,20.0,932908,1039293,637,3.0,1283,1470,,
QC_Day_2017225_aid0001,aid0001,2017-08-13,43360,19387834,3845258,68.0,764805,1783938,921,1.0,18,1515,,
QC_Day_2017233_aid0001,aid0001,2017-08-21,52605,19387834,4013519,93.0,843704,1614539,570,,126,2811,,
QC_Day_2017241_aid0001,aid0001,2017-08-29,84770,19387834,3212082,3.0,814533,2414246,224,,2337,2020,,
QC_Day_2017249_aid0001,aid0001,2017-09-06,143430,19387834,2462702,144.0,764375,3164645,2097,,816,2184,8.0,
QC_Day_2017257_aid0001,aid0001,2017-09-14,105397,19387834,1568590,729.0,579361,4065100,2393,,15384,898,2.0,
QC_Day_2017265_aid0001,aid0001,2017-09-22,162285,19387834,1284907,4.0,894382,4334834,506,,2271,2892,16.0,
QC_Day_2017273_aid0001,aid0001,2017-09-30,67017,19387834,1653062,17.0,1401410,3977048,367,,11817,10319,,
QC_Day_2017281_aid0001,aid0001,2017-10-08,61390,19387834,1529386,17.0,1366811,3998465,123,,40763,108158,,
QC_Day_2017289_aid0001,aid0001,2017-10-16,188136,19387834,1041151,8.0,1309256,4562879,149,,15887,22393,,
QC_Day_2017297_aid0001,aid0001,2017-10-24,36309,19387834,722938,3.0,1227894,4891078,67,,5991,25435,,
QC_Day_2017305_aid0001,aid0001,2017-11-01,65032,19387834,575541,9.0,1107623,5053736,714,,12990,15657,1.0,
QC_Day_2017313_aid0001,aid0001,2017-11-09,375187,19387834,760136,,1851287,4498940,54,,75519,288792,,
QC_Day_2017321_aid0001,aid0001,2017-11-17,189668,19387834,408369,,1868300,5028264,21,,34355,184571,,
QC_Day_2017329_aid0001,aid0001,2017-11-25,188572,19387834,514875,,2091545,4796701,35,,80879,294922,,
QC_Day_2017337_aid0001,aid0001,2017-12-03,172884,19387834,557107,,1068752,4948702,54,,27489,114676,8.0,
QC_Day_2017345_aid0001,aid0001,2017-12-11,106948,19387834,375748,,1311152,5167940,30,,16577,94424,,
QC_Day_2017353_aid0001,aid0001,2017-12-19,180634,19387834,287352,,1594866,5058983,22,,82158,282370,,
QC_Day_2017361_aid0001,aid0001,2017-12-27,1422742,19387834,780451,,1520661,3296947,20,,92133,496216,,
QC_Day_2018001_aid0001,aid0001,2018-01-01,593754,19387834,483187,,1150081,4940485,56,,76126,168560,,
QC_Day_2018009_aid0001,aid0001,2018-01-09,944693,19387834,722933,,1185866,4042430,18,,43303,369472,,
QC_Day_2018017_aid0001,aid0001,2018-01-17,1247431,19387834,578453,1.0,629910,4733139,36,,31932,196878,20.0,
QC_Day_2018025_aid0001,aid0001,2018-01-25,1155259,19387834,747281,1.0,1611362,3821441,24,,54756,620377,11.0,
QC_Day_2018033_aid0001,aid0001,2018-02-02,241426,19387834,569326,,1592036,4806872,16,,30923,225978,,
QC_Day_2018041_aid0001,aid0001,2018-02-10,348905,19387834,898777,6.0,928642,4449882,61,,31408,255528,,
QC_Day_2018049_aid0001,aid0001,2018-02-18,786872,19387834,975133,,1501995,4063947,44,,82968,354667,,
QC_Day_2018057_aid0001,aid0001,2018-02-26,819154,19387834,1153804,4.0,1106982,4282257,88,,101474,105937,,
QC_Day_2018065_aid0001,aid0001,2018-03-06,226606,19387834,1189143,1.0,940779,4431548,37,,33202,13379,,
QC_Day_2018073_aid0001,aid0001,2018-03-14,181600,19387834,1233163,,980261,4397042,18,,12679,6908,,
QC_Day_2018081_aid0001,aid0001,2018-03-22,529700,19387834,2001095,6.0,1281308,3583307,205,,22789,36963,,
QC_Day_2018089_aid0001,aid0001,2018-03-30,178800,19387834,1268911,12.0,1140728,4358095,207,,10515,8488,,
QC_Day_2018097_aid0001,aid0001,2018-04-07,63082,19387834,1366615,4.0,1528773,4224374,116,,13352,46197,,
QC_Day_2018105_aid0001,aid0001,2018-04-15,30717,19387834,1829157,60.0,1189665,3797529,468,,1060,12603,,
QC_Day_2018113_aid0001,aid0001,2018-04-23,34282,19387834,2967045,26.0,909106,2655161,219,,1692,9465,,
QC_Day_2018121_aid0001,aid0001,2018-05-01,61648,19387834,3693661,2.0,1325467,1944419,55,,5003,1482,2.0,
QC_Day_2018129_aid0001,aid0001,2018-05-09,93331,19387834,4770144,3.0,910541,852166,106,,2769,3276,,
QC_Day_2018137_aid0001,aid0001,2018-05-17,516462,19387834,4778988,135.0,884074,842542,1018,,5086,2125,,
QC_Day_2018145_aid0001,aid0001,2018-05-25,75568,19387834,4071185,10.0,1244546,1551383,112,,595,2389,,
QC_Day_2018153_aid0001,aid0001,2018-06-02,98079,19387834,4310779,24.0,1156670,1308934,231,,740,3159,,
QC_Day_2018161_aid0001,aid0001,2018-06-10,83070,19387834,4149939,44.0,1369479,1475036,662,,833,2111,2.0,
QC_Day_2018169_aid0001,aid0001,2018-06-18,138103,19387834,4113631,29.0,994052,1521093,438,,1542,2579,2.0,
QC_Day_2018177_aid0001,aid0001,2018-06-26,215600,19387834,4247755,13.0,1427615,1357623,336,1.0,2584,2733,6.0,
QC_Day_2018185_aid0001,aid0001,2018-07-04,102763,19387834,4693266,62.0,992779,930494,1904,,1223,1501,1.0,1.0
QC_Day_2018193_aid0001,aid0001,2018-07-12,73618,19387834,4707042,55.0,889125,916700,449,,3802,1921,,
QC_Day_2018201_aid0001,aid0001,2018-07-20,82923,19387834,4172512,99.0,1080837,1449718,1579,,467,1771,1.0,
QC_Day_2018209_aid0001,aid0001,2018-07-28,79481,19387834,4375321,28.0,1142553,1251011,755,6.0,1542,2736,,
QC_Day_2018217_aid0001,aid0001,2018-08-05,45805,19387834,4519291,90.0,795642,1111470,346,,1644,880,,
QC_Day_2018225_aid0001,aid0001,2018-08-13,55138,19387834,3874513,14.0,806872,1758562,489,,2008,1402,,
QC_Day_2018233_aid0001,aid0001,2018-08-21,54590,19387834,3549185,21.0,952520,2084502,622,,848,2528,,
QC_Day_2018241_aid0001,aid0001,2018-08-29,74948,19387834,2654696,28.0,988698,2968521,371,,520,3486,1.0,
QC_Day_2018249_aid0001,aid0001,2018-09-06,51008,19387834,2419245,11.0,611795,3214806,75,,555,1152,,
QC_Day_2018257_aid0001,aid0001,2018-09-14,54551,19387834,2415437,20.0,496056,3215770,143,,769,3258,,
QC_Day_2018265_aid0001,aid0001,2018-09-22,41744,19387834,748834,26.0,862577,4881812,603,,475,6527,,
QC_Day_2018273_aid0001,aid0001,2018-09-30,120703,19387834,1261138,25.0,673142,4271307,585,,496,74034,13.0,
QC_Day_2018281_aid0001,aid0001,2018-10-08,91551,19387834,1247075,14.0,1292190,4340938,191,,854,41476,,
QC_Day_2018289_aid0001,aid0001,2018-10-16,75522,19387834,621967,,1541684,4994378,23,,14705,22657,14.0,
QC_Day_2018297_aid0001,aid0001,2018-10-24,77112,19387834,716640,,800826,4784773,373,,4112,132734,,
QC_Day_2018305_aid0001,aid0001,2018-11-01,124941,19387834,1207531,,1573897,4338895,191,,22113,73790,4.0,
QC_Day_2018313_aid0001,aid0001,2018-11-09,68833,19387834,589514,1.0,1678259,5019345,93,,27674,36828,,
QC_Day_2018321_aid0001,aid0001,2018-11-17,136338,19387834,564765,1.0,1517612,5006471,120,,30752,60693,,
QC_Day_2018329_aid0001,aid0001,2018-11-25,136172,19387834,635822,,1149527,4944679,50,,33301,54418,,
QC_Day_2018337_aid0001,aid0001,2018-12-03,261362,19387834,524709,5.0,1243713,4999824,93,,58447,84001,,
QC_Day_2018345_aid0001,aid0001,2018-12-11,572259,19387834,792967,,1169231,4768494,62,,36664,52600,,
QC_Day_2018353_aid0001,aid0001,2018-12-19,248614,19387834,333573,2.0,1022387,5263346,20,,66862,38590,,
QC_Day_2018361_aid0001,aid0001,2018-12-27,858506,19387834,486933,,921695,4780735,18,,113352,277230,,
QC_Day_2019001_aid0001,aid0001,2019-01-01,111784,19387834,582199,,1526480,5006137,32,,21358,50447,,
QC_Day_2019009_aid0001,aid0001,2019-01-09,103068,19387834,393795,1.0,1139076,5094523,27,,19963,152938,,
QC_Day_2019017_aid0001,aid0001,2019-01-17,651910,19387834,535462,,1061619,4487319,10,,73080,507793,,
QC_Day_2019025_aid0001,aid0001,2019-01-25,1191580,19387834,522569,1.0,1036162,4569120,41,,40896,398820,24.0,
QC_Day_2019033_aid0001,aid0001,2019-02-02,550831,19387834,791613,,1351654,4568947,21,,65302,236234,,
QC_Day_2019041_aid0001,aid0001,2019-02-10,87281,19387834,455633,1.0,1103059,5154862,116,,26698,27018,,
QC_Day_2019049_aid0001,aid0001,2019-02-18,29730,19387834,350843,2.0,862054,5258392,17,,10902,28922,,
QC_Day_2019057_aid0001,aid0001,2019-02-26,237441,19387834,256459,1.0,1854164,4787884,24,,27889,580212,,
QC_Day_2019065_aid0001,aid0001,2019-03-06,206810,19387834,785283,,1494978,4697764,172,,31707,148373,,
QC_Day_2019073_aid0001,aid0001,2019-03-14,561497,19387834,672880,,1506131,4634358,16,,43261,263296,,
QC_Day_2019081_aid0001,aid0001,2019-03-22,696314,19387834,1541570,2.0,1159183,3826122,25,,57800,120346,,
QC_Day_2019089_aid0001,aid0001,2019-03-30,280615,19387834,1798215,,1114360,3835919,25,,26735,2652,,
QC_Day_2019097_aid0001,aid0001,2019-04-07,69284,19387834,1629277,3.0,1383243,3952389,18,,4608,33307,,
QC_Day_2019105_aid0001,aid0001,2019-04-15,58680,19387834,2577688,,1750405,3049605,13,,3708,9062,,
QC_Day_2019113_aid0001,aid0001,2019-04-23,102880,19387834,3278646,4.0,1501282,2324838,140,,6040,13620,,
QC_Day_2019121_aid0001,aid0001,2019-05-01,88304,19387834,3610504,6.0,1106876,2021319,51,,1080,2795,4.0,
QC_Day_2019129_aid0001,aid0001,2019-05-09,71720,19387834,4398470,16.0,976627,1224784,1435,,4641,2394,,
QC_Day_2019137_aid0001,aid0001,2019-05-17,97160,19387834,3162084,8.0,1676167,2464381,162,,3059,2166,,
QC_Day_2019145_aid0001,aid0001,2019-05-25,263257,19387834,4175711,24.0,1378761,1414053,2468,,1712,2197,,
QC_Day_2019153_aid0001,aid0001,2019-06-02,313987,19387834,4244762,162.0,1212814,1359698,549,,10968,2464,,
QC_Day_2019161_aid0001,aid0001,2019-06-10,121901,19387834,3833836,37.0,1584252,1758468,776,,634,3116,,
QC_Day_2019169_aid0001,aid0001,2019-06-18,92448,19387834,4217081,35.0,865439,1383622,270,,959,3077,,
QC_Day_2019177_aid0001,aid0001,2019-06-26,88045,19387834,4372831,10.0,1061801,1230643,392,,775,2254,,
QC_Day_2019185_aid0001,aid0001,2019-07-04,114149,19387834,4188102,3.0,1407603,1411111,276,,462,4445,,
QC_Day_2019193_aid0001,aid0001,2019-07-12,178888,19387834,4846581,80.0,856519,762685,3328,,2657,1195,26.0,
QC_Day_2019201_aid0001,aid0001,2019-07-20,117425,19387834,4252162,19.0,865293,1357098,339,,697,2264,,
QC_Day_2019209_aid0001,aid0001,2019-07-28,154485,19387834,4736702,716.0,1074386,883739,5394,,393,2501,,
QC_Day_2019217_aid0001,aid0001,2019-08-05,116042,19387834,4326317,22.0,1043516,1296194,1028,1.0,2444,2231,2.0,
QC_Day_2019225_aid0001,aid0001,2019-08-13,43990,19387834,4533697,76.0,721037,1098574,504,,1271,975,,
QC_Day_2019233_aid0001,aid0001,2019-08-21,57095,19387834,3795007,35.0,664544,1838106,1694,,635,1613,,
QC_Day_2019241_aid0001,aid0001,2019-08-29,14697,19387834,1950502,16.0,467898,3684413,97,,530,1243,,
QC_Day_2019249_aid0001,aid0001,2019-09-06,30986,19387834,2087302,29.0,390856,3547710,315,,677,647,,
QC_Day_2019257_aid0001,aid0001,2019-09-14,40578,19387834,1107758,7.0,446748,4526621,171,,1309,1483,,
QC_Day_2019265_aid0001,aid0001,2019-09-22,73461,19387834,1264213,30.0,780833,4362419,694,,1065,16005,1.0,
QC_Day_2019273_aid0001,aid0001,2019-09-30,73843,19387834,649127,23.0,469153,4986360,1096,,3521,1034,14.0,
QC_Day_2019281_aid0001,aid0001,2019-10-08,103506,19387834,676117,,622324,4952815,254,,1205,4315,,
QC_Day_2019289_aid0001,aid0001,2019-10-16,26034,19387834,417701,22.0,330685,5188338,809,,451,28529,,
QC_Day_2019297_aid0001,aid0001,2019-10-24,145529,19387834,339867,10.0,1193919,5234082,621,,28516,67971,,
QC_Day_2019305_aid0001,aid0001,2019-11-01,209038,19387834,588821,4.0,946178,5045027,62,,16529,3055,,
QC_Day_2019313_aid0001,aid0001,2019-11-09,110718,19387834,385897,19.0,551692,5184592,531,,4192,63762,,
QC_Day_2019321_aid0001,aid0001,2019-11-17,51120,19387834,244336,2.0,870311,5337953,206,,4635,54001,,
QC_Day_2019329_aid0001,aid0001,2019-11-25,44899,19387834,478156,,1224983,5090115,20,,21913,66576,,
QC_Day_2019337_aid0001,aid0001,2019-12-03,56235,19387834,239468,,695950,5312969,113,,2350,85179,,
QC_Day_2019345_aid0001,aid0001,2019-12-11,76722,19387834,301637,,1099113,5092152,122,,12405,232635,,
QC_Day_2019353_aid0001,aid0001,2019-12-19,56257,19387834,506444,2.0,1045626,4897342,81,,16560,229653,2.0,
QC_Day_2019361_aid0001,aid0001,2019-12-27,429357,19387834,678855,,1171869,4696714,24,,74094,238291,,
QC_Day_2020001_aid0001,aid0001,2020-01-01,817236,19387834,534922,,1174052,4362734,2,,66113,379372,,
QC_Day_2020009_aid0001,aid0001,2020-01-09,470737,19387834,717891,,1397644,4370897,15,,65753,421342,,
QC_Day_2020017_aid0001,aid0001,2020-01-17,405152,19387834,603052,2.0,1365513,4710818,21,,118224,244882,,
QC_Day_2020025_aid0001,aid0001,2020-01-25,1225407,19387834,323012,6.0,1104302,4883409,102,,40872,180657,5.0,
QC_Day_2020033_aid0001,aid0001,2020-02-02,745571,19387834,457654,4.0,1466894,4732494,79,,48341,337877,,
QC_Day_2020041_aid0001,aid0001,2020-02-10,162950,19387834,1106652,10.0,1574355,4408548,11,,34123,111279,,
QC_Day_2020049_aid0001,aid0001,2020-02-18,759519,19387834,891856,7.0,1275198,4512063,28,,93709,145331,,
QC_Day_2020057_aid0001,aid0001,2020-02-26,1007990,19387834,875542,3.0,1245393,4233262,15,,60855,105738,,
QC_Day_2020065_aid0001,aid0001,2020-03-05,517858,19387834,1063803,2.0,1403672,4547941,18,,34565,16320,,
QC_Day_2020073_aid0001,aid0001,2020-03-13,157536,19387834,1747461,1.0,1074221,3732025,14,,7127,92209,,
QC_Day_2020081_aid0001,aid0001,2020-03-21,181293,19387834,1681884,2.0,1363352,3938561,98,,17195,19583,,
QC_Day_2020089_aid0001,aid0001,2020-03-29,110938,19387834,1984956,,1779282,3631975,69,,8966,18991,,
QC_Day_2020097_aid0001,aid0001,2020-04-06,179798,19387834,2436067,2.0,1388755,3162461,151,,57027,14805,,
QC_Day_2020105_aid0001,aid0001,2020-04-14,85401,19387834,2584647,3.0,1143136,3012056,1043,,3901,36506,7.0,
QC_Day_2020113_aid0001,aid0001,2020-04-22,80115,19387834,2837732,4.0,899460,2776871,293,,1376,16150,,
QC_Day_2020121_aid0001,aid0001,2020-04-30,93537,19387834,4000044,41.0,834300,1633288,798,,4368,1661,,
QC_Day_2020129_aid0001,aid0001,2020-05-08,67968,19387834,3952632,9.0,1357878,1673916,584,,1825,2513,1.0,
QC_Day_2020137_aid0001,aid0001,2020-05-16,309781,19387834,4057941,1.0,1393128,1542649,29,,7397,3288,,
QC_Day_2020145_aid0001,aid0001,2020-05-24,163096,19387834,4102542,,991852,1500193,34,,1349,2166,,
QC_Day_2020153_aid0001,aid0001,2020-06-01,75294,19387834,4694018,,920193,929281,255,,1514,2166,,
QC_Day_2020161_aid0001,aid0001,2020-06-09,116844,19387834,4541909,36.0,1234869,1079278,657,,2160,2058,,
QC_Day_2020169_aid0001,aid0001,2020-06-17,129836,19387834,4363668,31.0,1235270,1217555,309,1.0,220,2738,,
QC_Day_2020177_aid0001,aid0001,2020-06-25,72250,19387834,4402697,59.0,1120287,1217072,1166,,739,1681,,
QC_Day_2020185_aid0001,aid0001,2020-07-03,128560,19387834,4430185,77.0,931404,1177922,1028,2.0,1364,2932,,
QC_Day_2020193_aid0001,aid0001,2020-07-11,83713,19387834,4638817,9.0,766622,981007,510,1.0,945,2456,,
QC_Day_2020201_aid0001,aid0001,2020-07-19,97982,19387834,4322140,15.0,899547,1285470,531,,214,1955,,
QC_Day_2020209_aid0001,aid0001,2020-07-27,68399,19387834,4539601,844.0,761278,1082636,2944,,1434,3140,,
QC_Day_2020217_aid0001,aid0001,2020-08-04,130682,19387834,3989868,7.0,955824,1585074,469,1.0,6353,3017,,
